Database
Name,Version,Author,Description,Emphasis1,Emphasis2,Emphasis3,Emphasis4
GameDialogue,,,,#ffffffff ---,#ff0000ff ---,#00ff00ff ---,#0000ffff ---
Global User Script

Actors
ID,Portrait,AltPortraits,SpritePortrait,AltSpritePortraits,Name,Pictures,Description,IsPlayer
Number,Special,Special,Special,Special,Text,Files,Text,Boolean
1,,[],,[],Player,[],,TRUE
2,,[],Assets/05_Images/GUIPack-Clean&Minimalist/Sources/Game Controller/Game Controller/Steam/White_PNG/A-Button-Green-White.png,[],NPC,[],,FALSE
Items
ID
Number
Locations
ID
Number
Variables
ID,Name,Initial Value,Description,InitialValueType
Number,Text,Text,Text,Text
1,Alert,,,Text
2,SelectionType,none,Record player decision,Text
3,ImageKey,,Show image according to the key.,Text
6,UnlockButtonKey,none,Function which triggers Toolbar,Text
7,playerDecision,none,Three button to add content (get),Text
8,isReplay,False,If use replay function it will be true,Boolean
9,tag,,use to identify different path,Text
10,canReplay,False,Can click Replay Current Scenario,Boolean
11,UnlockKey,(category ) / (list name) / (unlockProgress),Unlock GameManualWindow List,Text
12,TestingDialog,True,For dialog system,Boolean
13,ReadChapter,0,Save Read Chapter,Number
14,Counter,0,,Number
15,Switch,,Control highlight panel spot,Text
16,LastConversationKey,,Will update by last dialog,Text
17,CurrentQuestNum,0,Current Quest Num,Number
Conversations
ID,Title,Description,Actor,Conversant,Overrides
NPC_202_96,202,96,2,1,,,,False,Block,Normal,,,,,,Analyzing project market demands is not the purpose of version control.,分析專案市場需求不是版本控制的目的,583.1677;563.0775
NPC_202_98,202,98,2,1,,,,False,Block,Normal,,,,,,AI-assisted development is a different topic.\nIt is not directly related to version control.,AI 輔助開發是另一個主題，與版本控制無直接關係,691.1305;572.7599
NPC_202_100,202,100,2,1,,,,False,Block,Normal,,,,,,Although version control can help confirm whether a version runs correctly.\nBut it is not its main purpose.,雖然版本控制可以幫助確認版本運作是否正確\n但這不是主要目的,800.3359;570.5281
NPC_202_102,202,102,2,1,,,,False,Block,Normal,,,,,,The main purpose of version control is to manage and record the file changes.,版本控制的核心目的是管理和記錄文件間的變化,940.0347;629.8999
NPC_202_104,202,104,2,1,,,,False,Block,Normal,,,,,,The branch feature indeed makes development more stable and efficient.,分支功能確實使開發更加穩定、有效率,1091.155;566.1805
NPC_202_106,202,106,2,1,,,,False,Block,Normal,,,,,,The history tracking feature is very useful for solving problems.,回溯歷史功能對於解決問題非常有用,1168.766;571.0738
NPC_202_108,202,108,2,1,,,,False,Block,Normal,,,,,,This description is incorrect.\nVersion control is very important for team collaboration and management.,這個描述是錯誤的\n版本控制對團隊協作和管理非常重要,1275.174;629.7959
NPC_202_110,202,110,2,1,,,,False,Block,Normal,,,,,,The branch feature indeed increases teams' collaboration development.,分支功能確實促進了團隊間的協作開發,1366.878;564.87
NPC_202_112,202,112,2,1,,,,False,Block,Normal,,,,,,"Oops, the answer is not correct.",哎呀，好像答錯了,1169.029;472.5302
NPC_202_113,202,113,2,1,,,,False,Block,Normal,,,,,,"Oops, the answer is not correct.",哎呀，好像答錯了,1370.999;471.103
NPC_202_115,202,115,2,1,,,,False,Block,Normal,,,,,,Correct!,回答正確！,1699.98;474.6751
NPC_202_116,202,116,2,1,,,,False,Block,Normal,,,,,,"Oops, the answer is not correct.",哎呀，好像答錯了,1529.169;475.1867
NPC_202_117,202,117,2,1,,,,False,Block,Normal,,,,,,"Oops, the answer is not correct.",哎呀，好像答錯了,1606.056;473.971
NPC_202_118,202,118,2,1,,,,False,Block,Normal,,,,,,"Oops, the answer is not correct.",哎呀，好像答錯了,1795.46;473.2621
NPC_202_119,202,119,2,1,,,,False,Block,Normal,,,,,,Correct!,回答正確！,1958.955;483.9036
NPC_202_120,202,120,2,1,,,,False,Block,Normal,,,,,,"Oops, the answer is not correct.",哎呀，好像答錯了,2058.595;484.9331
NPC_202_121,202,121,2,1,,,,False,Block,Normal,,,,,,"Oops, the answer is not correct.",哎呀，好像答錯了,2162.996;482.2623
NPC_202_122,202,122,2,1,,,,False,Block,Normal,,,,,,"Oops, the answer is not correct.",哎呀，好像答錯了,2274.845;480.1019
NPC_202_123,202,123,2,1,,,,False,Block,Normal,,,,,,Correct!,回答正確！,2821.337;488.2924
NPC_202_124,202,124,2,1,,,,False,Block,Normal,,,,,,"Oops, the answer is not correct.",哎呀，好像答錯了,2496.546;481.1447
NPC_202_125,202,125,2,1,,,,False,Block,Normal,,,,,,"Oops, the answer is not correct.",哎呀，好像答錯了,2691.554;485.1013
NPC_202_126,202,126,2,1,,,,False,Block,Normal,,,,,,"Oops, the answer is not correct.",哎呀，好像答錯了,2590.289;485.1892
NPC_202_127,202,127,2,1,,,,False,Block,Normal,,,,,,Correct!,回答正確！,3095.557;477.7089
NPC_202_128,202,128,2,1,,,,False,Block,Normal,,,,,,"Oops, the answer is not correct.",哎呀，好像答錯了,3003.319;478.8544
NPC_202_129,202,129,2,1,,,,False,Block,Normal,,,,,,"Oops, the answer is not correct.",哎呀，好像答錯了,3225.391;480.6237
NPC_202_130,202,130,2,1,,,,False,Block,Normal,,,,,,"Oops, the answer is not correct.",哎呀，好像答錯了,3375.667;480.4317
NPC_202_131,202,131,2,1,,,,False,Block,Normal,,,,,,"Not just software developers, but many other types of professionals also use Git. ",不只是程式開發人員，許多其他類型的專業人士也使用 Git,1518.633;568.0922
NPC_202_132,202,132,2,1,,,,False,Block,Normal,,,,,,Any project that requires long-term maintenance\nand tracking of file changes can use Git for management.,只要是需要長時間維護、追蹤文件變化的專案\n都可以使用 Git 來協助管理,1521.934;645.2269
NPC_202_133,202,133,2,1,,,,False,Block,Normal,,,,,,Git is not related to improving the speed of program execution.,Git 與提升運行程式的速度無關,1630.378;564.0619
NPC_202_135,202,135,2,1,,,,False,Block,Normal,,,,,,One of the main features of Git is to help manage file changes.,Git 的主要功能之一就是幫助管理文件的變更,1728.042;639.0745
NPC_202_137,202,137,2,1,,,,False,Block,Normal,,,,,,Git supports and enhances team collaboration management.,Git 支援並提升了團隊間的協作管理,1800.22;563.3901
NPC_202_138,202,138,2,1,,,,False,Block,Normal,,,,,,Version control systems typically allow users to easily switch to different versions.,版本控制系統通常允許使用者輕鬆切換到不同版本,1949.943;639.8792
NPC_202_140,202,140,2,1,,,,False,Block,Normal,,,,,,"In most cases,\nswitching versions does not discard the content currently being developed.",在大多數情況下，切換版本時不會丟棄正在開發的內容,2064.813;563.974
NPC_202_142,202,142,2,1,,,,False,Block,Normal,,,,,,"Although similar,\nthe version rollback feature in version control\nis more flexible and powerful than traditional backup.",雖然類似，但是版本控制的回溯功能比傳統備份更加靈活、強大,2160.914;560.8617
NPC_202_144,202,144,2,1,,,,False,Block,Normal,,,,,,Switching between different versions is usually quick and does not take much time.,切換不同版本通常很快，不會花費太多時間,2293.136;560.4451
NPC_202_146,202,146,2,1,,,,False,Block,Normal,,,,,,The creator of the record is included.,創建記錄的作者有在其中,2488.814;563.4493
NPC_202_148,202,148,2,1,,,,False,Block,Normal,,,,,,The modified content of the record is included.\nWe can use it to know what changes were made in this record.,記錄裡的修改內容有在其中\n我們可以通過它來得知本次記錄做了哪些改動,2586.273;559.4191
NPC_202_150,202,150,2,1,,,,False,Block,Normal,,,,,,The time of the record creation is one of the basic information.,創建記錄的時間是基本信息之一,2696.66;558.3477
NPC_202_152,202,152,2,1,,,,False,Block,Normal,,,,,,"Usually, the size of the file is not something that version control systems record.",通常，提交的檔案大小不是版本控制系統會記錄下的內容,2835.91;638.6591
NPC_202_155,202,155,2,1,,,,False,Block,Normal,,,,,,They are not exactly the same.\nGit is an implementation of the concept of version control.,它們不完全相同\nGit 是版本控制概念的一個實現,3001.434;564.3939
NPC_202_157,202,157,2,1,,,,False,Block,Normal,,,,,,Git is a tool that implements the concept of version control.,Git 是實現版本控制概念的工具,3115.205;638.8627
NPC_202_159,202,159,2,1,,,,False,Block,Normal,,,,,,"In fact, they are closely related.",實際上，它們是緊密相關的,3230.871;557.4896
NPC_202_161,202,161,2,1,,,,False,Block,Normal,,,,,,"Git indeed supports team development,\njust like other version control systems.",Git 確實支援團隊開發，就像其他版本控制系統一樣,3375.068;559.7718
Player_203_0,203,0,1,2,START,,,False,Block,Normal,,,None(),,,,,52;47
NPC_203_18,203,18,2,1,,,,False,Block,Normal,,,,,,"Hello, what can I do for you?",您好，我能夠為您做些什麼？,51.38967;104.4099
Player_203_20,203,20,1,2,,,,False,Block,Normal,,"Variable[""SelectionType""] = """";",,,,Review read chapters,回顧已閱讀的章節,52.23071;203.0332
NPC_203_23,203,23,2,1,,,,False,Block,Normal,,,,,,Please select the chapter you want to read:,請選擇想要閱讀的章節：,58.1561;277.8747
Player_203_26,203,26,1,2,,,,False,Block,Normal,,"Variable[""SelectionType""] = ""Replay"";\nVariable[""tag""] = ""2"";",,,,Chapter 2 - What is Version Control,第 2 章 - 什麼是版本控制,214.0615;374.6091
Player_203_27,203,27,1,2,,,,False,Block,Normal,,"Variable[""SelectionType""] = ""Replay"";\nVariable[""tag""] = ""3"";",,,,Chapter 3 - What is Git?,第 3 章 - 什麼是 Git,403.8902;371.4465
Player_203_28,203,28,1,2,,,,False,Block,Normal,,"Variable[""SelectionType""] = ""Replay"";\nVariable[""tag""] = ""4"";",,,,Chapter 4 - Summary,第 4 章 - 總結,578.131;373.9336
Player_203_29,203,29,1,2,,,,False,Block,Normal,,"Variable[""SelectionType""] = ""Replay"";\nVariable[""tag""] = ""1"";",,,,Chapter 1 - Review of Stage 1,第 1 章 - 回顧第一關卡,36.9879;370.2524
Player_203_31,203,31,1,2,,,,False,Block,Normal,,"Variable[""SelectionType""] = ""Bye""",,,,No Problem,沒有問題,290.2416;206.5835
NPC_204_0,204,0,2,2,START,,,False,Block,Normal,,,None(),,,,,404;107
NPC_204_1,204,1,2,2,,,,False,Block,Normal,,,,,,,非常好！\r\n您順利地完成了課程中的測驗,404;157
NPC_204_2,204,2,2,2,,,,False,Block,Normal,,,,,,,這些選擇題的測驗\r\n能加強您對版本控制和 Git 的理解,404;207
NPC_204_3,204,3,2,2,,,,False,Block,Normal,,,,,,,在下一關卡中，\r\n我們將學習如何通過命令行來操作 Git 系統\r\n並學習如何去執行 Git 指令,404;256
NPC_204_4,204,4,2,2,,,,False,Block,Normal,,,,,,,最後，恭喜您通過了本次關卡！\r\n您做得很棒！,404;307
NPC_205_0,205,0,2,2,START,,,False,Block,Normal,,,None(),,,,,425;76
NPC_205_1,205,1,2,2,,,,False,Block,Normal,,,,,,,您好！\r\n歡迎來到 '創建您的第一個本地儲存庫' 關卡！\r\n當前的模式是 '練習模式',425;126
NPC_205_2,205,2,2,2,,,,False,Block,Normal,,,,,,,在這個模式下，您需要根據教學模式學到的知識\r\n自行完成模擬場景的目標,425;176
NPC_205_3,205,3,2,2,,,,False,Block,Normal,,,,,,,但是，當遇到任何問題時\r\n隨時可以點擊遊戲手冊和對話按鈕來獲得幫助,422;224
NPC_205_4,205,4,2,2,,(建構開始\r),,False,Block,Normal,,"CloseImageWindow();\nBlackPanelControl(false);\nFSMEvent(""Stage Manager/Load Default Background Story"", ""Stage Manager Parent"", ""Background Controller"");",,,,,接下來，讓我們建立本次關卡的模擬環境,422;273
NPC_205_5,205,5,2,2,,,,False,Block,Normal,,,,,,,本次關卡需要您根據故事場景\r\n創建一個 Git 管理系統,422;323
NPC_205_6,205,6,2,2,,,,False,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,,接下來，請您根據當前目標和故事背景來執行動作吧\r\n加油！,620;126
NPC_206_0,206,0,2,2,START,,,False,Block,Normal,,,None(),,,,,561.5122;86.36584
NPC_206_1,206,1,2,2,,,,False,Block,Normal,,,,,,,非常好！\r\n您順利地創建了一個 Git 管理系統,561.5122;136.3658
NPC_206_2,206,2,2,2,,,,False,Block,Normal,,,,,,,通過在 '我的網頁專案' 中引入 Git\r\n我們現在能夠繼續使用 Git 指令來追蹤和管理文件變更了,563.9512;185.1463
NPC_206_3,206,3,2,2,,,,False,Block,Normal,,,,,,,在下一關卡中，我們將進一步了解 Git 的 '暫存區域'\r\n學習如何將文件移動到此區域以準備保存新的版本,563.9512;236.3658
NPC_206_4,206,4,2,2,,,,False,Block,Normal,,,,,,,最後，恭喜您通過了本次關卡！\r\n您做得很棒！,563.9512;286.3658
NPC_207_0,207,0,2,2,START,,,False,Block,Normal,,,None(),,,,,288;80
NPC_207_7,207,7,2,2,,,,False,Block,Normal,,,,,,,您好！\r\n歡迎來到 'Git 暫存區域的基礎操作' 關卡！\r\n當前的模式是 '練習模式',296;158
NPC_207_8,207,8,2,2,,,,False,Block,Normal,,,,,,,在這個模式下，您需要根據教學模式學到的知識\r\n自行完成模擬場景的目標,296;207
NPC_207_9,207,9,2,2,,,,False,Block,Normal,,,,,,,但是，當遇到任何問題時\r\n隨時可以點擊遊戲手冊和對話按鈕來獲得幫助,296;258
NPC_207_10,207,10,2,2,,(建構開始\r),,False,Block,Normal,,"CloseImageWindow();\nBlackPanelControl(false);\nFSMEvent(""Stage Manager/Load Default Background Story"", ""Stage Manager Parent"", ""Background Controller"");",,,,,接下來，讓我們建立本次關卡的模擬環境,296;309.0638
NPC_207_11,207,11,2,2,,,,False,Block,Normal,,,,,,,本次關卡需要您根據電腦中的 '需求文件.txt'\r\n完成文件提出的需求,297;358
NPC_207_12,207,12,2,2,,,,False,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,,只要您完成需求\r\n就請您確認 '暫存區域' 的狀態吧\r\n加油！,492;159
NPC_208_0,208,0,2,2,START,,,False,Block,Normal,,,None(),,,,,448;61
NPC_208_1,208,1,2,2,,,,False,Block,Normal,,,,,,,非常好！\r\n您將所有需要管理的檔案都放入了 '暫存區域',448;111
NPC_208_2,208,2,2,2,,,,False,Block,Normal,,,,,,,由於 '會員資料.csv' 是相對機密的檔案\r\n所以我們不需要通過 Git 管理系統來管理,448;160
NPC_208_3,208,3,2,2,,,,False,Block,Normal,,,,,,,在下一關卡中，我們將再次學習與 '暫存區域' 相關的指令\r\n這些指令可以幫助您更快速地將檔案推入、移出 '暫存區域',448;209
NPC_208_4,208,4,2,2,,,,False,Block,Normal,,,,,,,最後，恭喜您通過了本次關卡！\r\n您做得很棒！,448;261
NPC_209_0,209,0,2,2,START,,,False,Block,Normal,,,None(),,,,,519;172.2195
NPC_209_13,209,13,2,2,,,,False,Block,Normal,,,,,,,您好！\r\n歡迎來到 'Git 暫存區域的進階操作' 關卡！\r\n當前的模式是 '練習模式',518.3413;245.1219
NPC_209_14,209,14,2,2,,,,False,Block,Normal,,,,,,,在這個模式下，您需要根據教學模式學到的知識\r\n自行完成模擬場景的目標,518.3413;295.3414
NPC_209_15,209,15,2,2,,,,False,Block,Normal,,,,,,,但是，當遇到任何問題時\r\n隨時可以點擊遊戲手冊和對話按鈕來獲得幫助,518.3413;346.3414
NPC_209_16,209,16,2,2,,(建構開始\r),,False,Block,Normal,,"CloseImageWindow();\nBlackPanelControl(false);\nFSMEvent(""Stage Manager/Load Default Background Story"", ""Stage Manager Parent"", ""Background Controller"");",,,,,接下來，讓我們建立本次關卡的模擬環境,518.3413;397.4053
NPC_209_17,209,17,2,2,,,,False,Block,Normal,,,,,,,本次關卡需要您根據電腦中的 '需求文件.txt'\r\n完成文件提出的需求,519.3413;446.3414
NPC_209_18,209,18,2,2,,,,False,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,,只要您完成需求\r\n就請您確認 '暫存區域' 的狀態吧\r\n加油！,714.3414;247.3414
NPC_210_0,210,0,2,2,START,,,False,Block,Normal,,,None(),,,,,562;151
NPC_210_5,210,5,2,2,,,,False,Block,Normal,,,,,,,非常好！\r\n您將所有需要管理的檔案都放入了 '暫存區域',563.0378;241.7721
NPC_210_6,210,6,2,2,,,,False,Block,Normal,,,,,,,由於 '暫存資料' 中的檔案並不需要長期管理\r\n所以我們不需要將它們推入 '暫存區域',563.0378;290.7721
NPC_210_7,210,7,2,2,,,,False,Block,Normal,,,,,,,在下一關卡中，我們將學習如何把放入 '暫存區域' 的檔案做成一份記錄\r\n當您掌握這項能力後，就可以使用 Git 來保存專案的開發記錄了,563.0378;339.7721
NPC_210_8,210,8,2,2,,,,False,Block,Normal,,,,,,,最後，恭喜您通過了本次關卡！\r\n您做得很棒！,563.0378;391.7721
NPC_211_0,211,0,2,2,START,,,False,Block,Normal,,,None(),,,,,164;32
NPC_211_13,211,13,2,2,,,,False,Block,Normal,,,,,,,您好！\r\n歡迎來到 '創建您的第一個 Git 專案版本' 關卡！\r\n當前的模式是 '練習模式',170;100
NPC_211_14,211,14,2,2,,,,False,Block,Normal,,,,,,,在這個模式下，您需要根據教學模式學到的知識\r\n自行完成模擬場景的目標,170;149
NPC_211_15,211,15,2,2,,,,False,Block,Normal,,,,,,,但是，當遇到任何問題時\r\n隨時可以點擊遊戲手冊和對話按鈕來獲得幫助,170;200
NPC_211_16,211,16,2,2,,(建構開始\r),,False,Block,Normal,,"CloseImageWindow();\nBlackPanelControl(false);\nFSMEvent(""Stage Manager/Load Default Background Story"", ""Stage Manager Parent"", ""Background Controller"");",,,,,接下來，讓我們建立本次關卡的模擬環境,170;251.0638
NPC_211_17,211,17,2,2,,,,False,Block,Normal,,,,,,,本次關卡需要您完成 '新建提交' 的流程\r\n這個流程會涵蓋前面所有關卡學到的知識和指令,171;300
NPC_211_18,211,18,2,2,,,,False,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,,只要您成功通過本次關卡\r\n您就學會如何為您的專案創建多個版本\r\n為未來使用 Git 來管理專案更進一步\r\n加油！,366;99
NPC_212_0,212,0,2,2,START,,,False,Block,Normal,,,None(),,,,,524;113
NPC_212_9,212,9,2,2,,,,False,Block,Normal,,,,,,,非常好！\r\n您成功地完成了兩次 '新建提交' 的流程,523;182
NPC_212_10,212,10,2,2,,,,False,Block,Normal,,,,,,,這份 'Git學習日記.txt' 目前會有兩個提交版本\r\n您可以在 '提交記錄' 視窗裡查看,524;231
NPC_212_11,212,11,2,2,,,,False,Block,Normal,,,,,,,在下一關卡中，我們將學習如何通過指令來切換專案版本,524;280
NPC_212_12,212,12,2,2,,,,False,Block,Normal,,,,,,,學會這個技能後，\r\n您就可以在 'Git學習日記.txt' 的兩個提交上任意做切換,524;332
NPC_212_13,212,13,2,2,,,,False,Block,Normal,,,,,,,最後，恭喜您通過了本次關卡！\r\n您做得很棒！,525.0989;395.1868
NPC_213_0,213,0,2,2,START,,,False,Block,Normal,,,None(),,,,,601.9104;173.9253
NPC_213_7,213,7,2,2,,,,False,Block,Normal,,,,,,,您好！\r\n歡迎來到 '切換專案版本' 關卡！\r\n當前的模式是 '練習模式',601.6117;250.7462
NPC_213_8,213,8,2,2,,,,False,Block,Normal,,,,,,,在這個模式下，您需要根據教學模式學到的知識\r\n自行完成模擬場景的目標,601.6117;300.7462
NPC_213_9,213,9,2,2,,,,False,Block,Normal,,,,,,,但是，當遇到任何問題時\r\n隨時可以點擊遊戲手冊和對話按鈕來獲得幫助,598.6117;348.7462
NPC_213_10,213,10,2,2,,(建構開始\r),,False,Block,Normal,,"CloseImageWindow();\nBlackPanelControl(false);\nFSMEvent(""Stage Manager/Load Default Background Story"", ""Stage Manager Parent"", ""Background Controller"");",,,,,接下來，讓我們建立本次關卡的模擬環境,600.1042;397.7462
NPC_213_11,213,11,2,2,,,,False,Block,Normal,,,,,,,本次關卡需要您使用切換提交、分支的指令\r\n來查看這個專案的檔案修改記錄,600.1042;447.7462
NPC_213_12,213,12,2,2,,,,False,Block,Normal,,,,,,,這次請您注意故事背景的敘述\r\n您需要切換舊的提交來找到錯誤的程式碼\r\n然後在最後回到 'master' 分支來修正它,796.6117;250.7462
NPC_213_13,213,13,2,2,,,,False,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,,只要您根據當前顯示的目標行動\r\n最後一定能完成關卡\r\n加油！,796.6117;300.7462
NPC_214_0,214,0,2,2,START,,,False,Block,Normal,,,None(),,,,,589;112
NPC_214_9,214,9,2,2,,,,False,Block,Normal,,,,,,,非常好！\r\n您成功地修復了 BMI 計算器的錯誤,597;191
NPC_214_10,214,10,2,2,,,,False,Block,Normal,,,,,,,通過本次的關卡\r\n您對於切換提交、分支的指令也更熟悉了,597;240
NPC_214_11,214,11,2,2,,,,False,Block,Normal,,,,,,,這個關卡也是 'Git 的基礎' 主題關卡的最後一關\r\n您將繼續在 '分支管理' 主題關卡學習 Git 知識,597;289
NPC_214_12,214,12,2,2,,,,False,Block,Normal,,,,,,,在本次關卡使用的這些指令\r\n在後續的關卡上是非常常用的,597;341
NPC_214_13,214,13,2,2,,,最後，恭喜您通過了本次關卡！\r\n這也代表您完成了 'Git 的基礎' 主題關卡\r\n您做得很棒！,False,Block,Normal,,,,,,,,595;406
NPC_215_0,215,0,2,2,START,,,False,Block,Normal,,,None(),,,,,853.9374;166.5625
NPC_215_19,215,19,2,2,,,,False,Block,Normal,,,,,,,您好！\r\n歡迎來到 'Git 分支基礎教學' 關卡！\r\n當前的模式是 '練習模式',853.2496;248.4374
NPC_215_20,215,20,2,2,,,,False,Block,Normal,,,,,,,在這個模式下，您需要根據教學模式學到的知識\r\n自行完成模擬場景的目標,853.2496;297.0944
NPC_215_21,215,21,2,2,,,,False,Block,Normal,,,,,,,但是，當遇到任何問題時\r\n隨時可以點擊遊戲手冊和對話按鈕來獲得幫助,854.8121;349.6569
NPC_215_22,215,22,2,2,,(建構開始\r),,False,Block,Normal,,"CloseImageWindow();\nBlackPanelControl(false);\nFSMEvent(""Stage Manager/Load Default Background Story"", ""Stage Manager Parent"", ""Background Controller"");",,,,,接下來，讓我們建立本次關卡的模擬環境,854.8121;397.5958
NPC_215_23,215,23,2,2,,,,False,Block,Normal,,,,,,,本次關卡需要您使用與分支相關的指令\r\n在關卡中練習使用：創建、切換、查看、刪除分支指令,855.8121;451.2194
NPC_215_24,215,24,2,2,,,,False,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,,接下來，就請您跟著關卡目標\r\n試著設計出一個益智遊戲關卡\r\n加油！,1049.25;249.0944
NPC_216_0,216,0,2,2,START,,,False,Block,Normal,,,None(),,,,,837.1033;201.5172
NPC_216_9,216,9,2,2,,,,False,Block,Normal,,,,,,,非常好！\r\n您完成了本次的遊戲關卡,842.4134;291.3792
NPC_216_10,216,10,2,2,,,,False,Block,Normal,,,,,,,雖然最後您刪除了自己設計的遊戲關卡\r\n但是在這個過程中您順利地使用了基礎分支指令,840.6893;340.3792
NPC_216_11,216,11,2,2,,,,False,Block,Normal,,,,,,,在下一關卡中，我們會試著把開發分支的內容合併到主分支中,840.6893;389.3792
NPC_216_12,216,12,2,2,,,,False,Block,Normal,,,,,,,如果我們設計完一個遊戲關卡\r\n並且團隊成員認為這個關卡可以成為遊戲的一部分\r\n那麼這個關卡就可以合併至主遊戲中,840.6893;441.3792
NPC_216_13,216,13,2,2,,,,False,Block,Normal,,,,,,,最後，恭喜您通過了本次關卡！\r\n您做得很棒！,840.6893;491.3792
NPC_217_0,217,0,2,2,START,,,False,Block,Normal,,,None(),,,,,392;99
NPC_217_1,217,1,2,2,,,,False,Block,Normal,,,,,,,您成功設計出了一個益智關卡\r\n團隊成員看了您的關卡\r\n認為您已經了解這個遊戲該怎麼設計,392;149
NPC_217_2,217,2,2,2,,,,False,Block,Normal,,,,,,,不過，由於這個關卡只是測試關卡\r\n團隊成員希望您先刪除這個分支,392;198
NPC_218_0,218,0,2,2,START,,,False,Block,Normal,,,None(),,,,,1105.775;224.4002
NPC_218_1,218,1,2,2,,,,False,Block,Normal,,,,,,,您成功設計出了一個益智關卡\r\n團隊成員看了您的關卡\r\n認為您已經了解這個遊戲該怎麼設計,1110.653;300.0099
NPC_218_2,218,2,2,2,,,,False,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,,不過，由於這個關卡只是測試關卡\r\n團隊成員希望您先刪除這個分支,1111.873;354.888
NPC_219_0,219,0,2,2,START,,,False,Block,Normal,,,None(),,,,,351.6893;135
NPC_219_25,219,25,2,2,,,,False,Block,Normal,,,,,,,您好！\r\n歡迎來到 '快進合併分支' 關卡！\r\n當前的模式是 '練習模式',351.9999;223
NPC_219_26,219,26,2,2,,,,False,Block,Normal,,,,,,,在這個模式下，您需要根據教學模式學到的知識\r\n自行完成模擬場景的目標,351.9999;271.657
NPC_219_27,219,27,2,2,,,,False,Block,Normal,,,,,,,但是，當遇到任何問題時\r\n隨時可以點擊遊戲手冊和對話按鈕來獲得幫助,353.5624;324.2195
NPC_219_28,219,28,2,2,,(建構開始\r),,False,Block,Normal,,"CloseImageWindow();\nBlackPanelControl(false);\nFSMEvent(""Stage Manager/Load Default Background Story"", ""Stage Manager Parent"", ""Background Controller"");",,,,,接下來，讓我們建立本次關卡的模擬環境,353.5624;372.1584
NPC_219_29,219,29,2,2,,,,False,Block,Normal,,,,,,,本次關卡需要您在一個新的分支上開發功能\r\n並且團隊成員會要求您將分支內容合併回主分支,354.5624;425.782
NPC_219_30,219,30,2,2,,,,False,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,,接下來，就請您跟著關卡指示完成目標\r\n加油！,548.0001;222.3412
NPC_220_0,220,0,2,2,START,,,False,Block,Normal,,,None(),,,,,565.7647;180.5883
NPC_220_14,220,14,2,2,,,,False,Block,Normal,,,,,,,非常好！\r\n您完成了本次的遊戲關卡,566.7444;267.0588
NPC_220_15,220,15,2,2,,,,False,Block,Normal,,,,,,,您成功地新增了角色行動行為\r\n並將開發分支的內容合併到主分支上,565.0203;316.0588
NPC_220_16,220,16,2,2,,,,False,Block,Normal,,,,,,,本次遇到的情景為快進合併\r\n在下一關卡中，我們將遇到自動合併的情況,565.0203;364.2113
NPC_220_17,220,17,2,2,,,,False,Block,Normal,,,,,,,最後，恭喜您通過了本次關卡！\r\n您做得很棒！,565.0203;415.8823
NPC_221_0,221,0,2,2,START,,,False,Block,Normal,,,None(),,,,,520;138
NPC_221_1,221,1,2,2,,,,False,Block,Normal,,,,,,,您為角色行為增加了攻擊偵測\r\n團隊成員認為這些內容可以用在遊戲上\r\n並請您將它合併到主分支上,520;184
NPC_221_2,221,2,2,2,,,,False,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,,現在，請您試著將開發分支合併至 'master' 分支,520;239
NPC_222_0,222,0,2,2,START,,,False,Block,Normal,,,None(),,,,,518.8352;141.8462
NPC_222_31,222,31,2,2,,,,False,Block,Normal,,,,,,,您好！\r\n歡迎來到 '自動合併分支' 關卡！\r\n當前的模式是 '練習模式',514.3076;222.6368
NPC_222_32,222,32,2,2,,,,False,Block,Normal,,,,,,,在這個模式下，您需要根據教學模式學到的知識\r\n自行完成模擬場景的目標,514.3076;271.2938
NPC_222_33,222,33,2,2,,,,False,Block,Normal,,,,,,,但是，當遇到任何問題時\r\n隨時可以點擊遊戲手冊和對話按鈕來獲得幫助,515.8701;323.8563
NPC_222_34,222,34,2,2,,(建構開始\r),,False,Block,Normal,,"CloseImageWindow();\nBlackPanelControl(false);\nFSMEvent(""Stage Manager/Load Default Background Story"", ""Stage Manager Parent"", ""Background Controller"");",,,,,接下來，讓我們建立本次關卡的模擬環境,515.8701;371.7951
